time,Open,High,Low,Close,Volume,SPY_Close,VIX_Close
2025-06-09 16:30:00,1.0708053691275168,1.0715285012092657,1.070431603694211,1.0708053691275168,113.97452501269397,49.19,15.0
2025-06-09 16:45:00,1.0708996976128407,1.0709999892331126,1.0675008286227936,1.0681183487527621,50.54275819118075,49.16,15.0
2025-06-09 17:00:00,1.068016306191278,1.069126614932712,1.0643885828518687,1.0651799961147623,109.91907756833957,49.28,15.0
2025-06-09 17:15:00,1.0652167890439523,1.06574121886464,1.0640847238553448,1.0643462161155173,107.75402257934861,49.33,15.0
2025-06-09 17:30:00,1.064267178582663,1.0648716418365876,1.0640045900012796,1.0640119601371927,110.16839640663076,49.19,15.0
2025-06-09 17:45:00,1.0640092688771907,1.0643013002229729,1.063470996284705,1.0636155891895054,122.5900751447793,49.45,15.0
2025-06-09 18:00:00,1.0635461836061195,1.064569686463069,1.0596006824273903,1.060208216403681,100.99352531517307,49.83,15.0
2025-06-09 18:15:00,1.060244971519667,1.0612548963244481,1.0602321935873245,1.0607394190987662,100.91300689019883,49.8,15.0
2025-06-09 18:30:00,1.0608079155849457,1.0609657349204356,1.059699113914084,1.059973806529739,25.76140593646449,49.8,15.0
2025-06-09 18:45:00,1.0600154454332698,1.060053141895752,1.0567490273281681,1.0569515408328172,60.48695373782277,49.76,15.0
2025-06-09 19:00:00,1.0568408119685866,1.059971371399614,1.0564966131425566,1.0597595547747005,49.26410609252027,49.76,15.0
2025-06-09 19:15:00,1.059729912064182,1.0629125761450895,1.059572593732281,1.0627058527286735,47.38745086705528,49.84,15.0
2025-06-09 19:30:00,1.0626832294580262,1.0628161142658439,1.0613249821267756,1.0613252039260626,105.41750689158575,49.83,15.0
2025-06-09 19:45:00,1.0612379299257821,1.0614909806260415,1.0610095370797663,1.0612525815877232,126.4506215216173,50.06,15.0
2025-06-09 20:00:00,1.0611451322490788,1.0620882106510092,1.060710448537008,1.0620536523332735,105.98604962644988,50.24,15.0
2025-06-09 20:15:00,1.0619338149617799,1.0653939999511988,1.0613142897752956,1.0652570899748772,165.3389700479317,50.35,15.0
2025-06-09 20:30:00,1.0652221840012008,1.065398836198034,1.059813893028844,1.059824178346073,78.10762755180065,50.55,15.0
2025-06-09 20:45:00,1.0598431268551702,1.0599624919834063,1.0586061706800285,1.0586855476233912,95.25449496982544,50.44,15.0
2025-06-09 21:00:00,1.0586444391662,1.058825007108549,1.0582504653656075,1.0585348263438912,86.94189507064205,50.11,15.0
2025-06-09 21:15:00,1.0585220941588604,1.058613786558392,1.0555605568742825,1.0557042688542533,164.6784441935826,50.31,15.0
2025-06-09 21:30:00,1.0556986820706737,1.0558022381238856,1.0552633633969988,1.0552954473642133,103.38078668799878,50.24,15.0
2025-06-09 21:45:00,1.0552464157570156,1.055521570992723,1.0552309818388104,1.0555022671724297,106.99785227767585,50.28,15.0
2025-06-09 22:00:00,1.0555128390535202,1.055764517554763,1.0540981950383135,1.0542044674169881,165.48863980337808,50.1,15.0
2025-06-09 22:15:00,1.054154601914535,1.0542327111141832,1.0532000795829453,1.0532739709815429,296.9573447615376,50.1,15.0
2025-06-09 22:30:00,1.0531552136315627,1.0558499066481137,1.0529237323230929,1.055341333712178,205.5445643830764,49.94,15.0
2025-06-09 22:45:00,1.055406187640042,1.055669628003448,1.0538074976557317,1.0541696928320312,1901.1513125511256,49.88,15.0
2025-06-09 23:00:00,1.0541696496605188,1.054554093188272,1.054169548235545,1.0545535019208763,261.9397777289786,49.88,15.0
2025-06-10 16:30:00,1.0544322483675264,1.0548613599576182,1.0473042452910748,1.0494399166248218,142.6518597351345,50.05,15.0
2025-06-10 16:45:00,1.0493229042199468,1.0528289429302906,1.0477857756250215,1.0524427540230852,140.68363188967533,50.51,15.0
2025-06-10 17:00:00,1.0524755044505156,1.0526380812685356,1.0497862695658657,1.0504593103739865,631.8048970226432,50.39,15.0
2025-06-10 17:15:00,1.0504172887058136,1.061127743391285,1.050290425702506,1.0596123815710243,959.6418790213764,50.77,15.0
2025-06-10 17:30:00,1.059683049944324,1.0611899331609835,1.0595379330429164,1.0611338187187658,181.70170962104422,50.87,15.0
2025-06-10 17:45:00,1.0611804052153129,1.0614547269655488,1.0588141941918865,1.0592145189848061,216.05012496729861,51.15,15.0
2025-06-10 18:00:00,1.0594430643403987,1.0640870574317083,1.0591443214805234,1.0633064900592277,464.43610968550973,51.08,15.0
2025-06-10 18:15:00,1.063184909386705,1.0812697069130583,1.0622745774109144,1.080882135649037,264.0279628157565,51.51,15.0
2025-06-10 18:30:00,1.0809361885916196,1.0812498004145004,1.070721809384126,1.0720547719262514,197.28698663514757,51.32,15.0
2025-06-10 18:45:00,1.0721505240298839,1.072228169401547,1.0717257877168498,1.0719838191061877,176.96065787493728,51.32,15.0
2025-06-10 19:00:00,1.0720296454578737,1.0728699249835039,1.071762953026551,1.0720022855523064,206.9686176411829,51.27,15.0
2025-06-10 19:15:00,1.0719904589085731,1.0721116812874076,1.0706183266191822,1.071409946381406,155.08699058369555,51.24,15.0
2025-06-10 19:30:00,1.0713644942052538,1.0733203904532924,1.0710421472645026,1.0729944148143788,60.57176820991301,51.24,15.0
2025-06-10 19:45:00,1.0729358255438108,1.0731987550375093,1.0726824332139426,1.073078063865063,88.76542048757126,51.31,15.0
2025-06-10 20:00:00,1.0732499381191225,1.0750477494898503,1.072641780356631,1.0749457720908728,66.15181213202067,51.28,15.0
2025-06-10 20:15:00,1.0749328766463144,1.0760738688773048,1.0748449572302663,1.0759632566039328,60.55190674273405,51.34,15.0
2025-06-10 20:30:00,1.0758544384972621,1.0759964791345666,1.0731104859459204,1.073124202087727,95.21169499364018,51.18,15.0
2025-06-10 20:45:00,1.0731602492892363,1.073204529238454,1.0704093293475647,1.0709302722030585,87.00434079433941,51.03,15.0
2025-06-10 21:00:00,1.0709871438730763,1.0759719487626749,1.070482358884832,1.0753825839166047,60.94337545229959,50.86,15.0
2025-06-10 21:15:00,1.07529287436354,1.0753827490174312,1.0746665564853493,1.074713035414341,121.93057642553697,50.76,15.0
2025-06-10 21:30:00,1.0747283445913607,1.075040648882696,1.074504527385331,1.0747373837475147,131.1107741775854,50.7,15.0
2025-06-10 21:45:00,1.0748650045920685,1.080747765482066,1.0747745078903346,1.080718710937391,122.68095906983629,50.94,15.0
2025-06-10 22:00:00,1.0807482271135553,1.0824339291249612,1.0804966656665462,1.082016037338292,109.86220867143102,50.91,15.0
2025-06-10 22:15:00,1.0820624484726127,1.082668466869316,1.0805468640989786,1.0808474458762145,98.8774393534085,50.93,15.0
2025-06-10 22:30:00,1.0808428162234025,1.0808877607483443,1.080179300411388,1.0802420650990554,204.16962549038064,50.91,15.0
2025-06-10 22:45:00,1.0801433367200342,1.0897875916859017,1.0792195497750827,1.088032948414618,1598.3734268028822,51.39,15.0
2025-06-10 23:00:00,1.0880330796741107,1.0880333255273014,1.0878831675576106,1.0878832535444105,115.04883005171662,51.4,15.0
2025-06-11 16:30:00,1.0875740177488153,1.0891967737635728,1.086886261517047,1.0875583940803075,541.7682500563172,52.57,15.0
2025-06-11 16:45:00,1.0876483925499143,1.097796247257621,1.087549392665434,1.0976100150292962,529.6635621163708,52.16,15.0
2025-06-11 17:00:00,1.0974884401419667,1.0986883594908732,1.0953160534950952,1.0959650645151,210.779265338967,52.52,15.0
2025-06-11 17:15:00,1.095990402133987,1.097210393638229,1.0948823989692196,1.0970297100245454,404.4291300385627,52.69,15.0
2025-06-11 17:30:00,1.0970012085488092,1.0973332705688976,1.0914902430353084,1.0922604230094761,247.54949710799423,52.62,15.0
2025-06-11 17:45:00,1.0921072075486602,1.092540945367017,1.0908050798606312,1.091208129383958,210.87018992531003,52.59,15.0
2025-06-11 18:00:00,1.0911949771588751,1.0919778402307911,1.0908766307016131,1.0919042219104482,109.16271905020571,52.58,15.0
2025-06-11 18:15:00,1.091861748880606,1.09194442938171,1.0918467445231477,1.091911854536053,212.99887844961512,52.51,15.0
2025-06-11 18:30:00,1.091893226441522,1.0933391062332796,1.0916829565894006,1.093292351899306,190.88175236978765,52.62,15.0
2025-06-11 18:45:00,1.093270420588231,1.0935807294311077,1.0904283682243043,1.0908379933557661,108.3906448138249,52.46,15.0
2025-06-11 19:00:00,1.0908495178905893,1.091153824674914,1.0887191098937623,1.0891609286116815,260.6539008800322,52.24,15.0
2025-06-11 19:15:00,1.0890999813690887,1.0892860800716102,1.0886846641964754,1.0889610916842227,226.83500065761484,52.29,15.0
2025-06-11 19:30:00,1.0888622423013323,1.0929842079321257,1.088847701109315,1.0926804466040259,303.1083376795551,52.26,15.0
2025-06-11 19:45:00,1.092570475700532,1.0927466862282476,1.0876049827177205,1.0878560117128322,197.58783600516983,52.09,15.0
2025-06-11 20:00:00,1.0878408374738617,1.0881382759231901,1.086610293294916,1.0866491212045608,292.8087508501345,51.98,15.0
2025-06-11 20:15:00,1.086689523948472,1.0869007518993987,1.085440557814827,1.0856782460902241,259.26067574146816,51.83,15.0
2025-06-11 20:30:00,1.0854930390788797,1.0952369567767573,1.0853590916036011,1.0949268363964213,238.6966456926515,51.68,15.0
2025-06-11 20:45:00,1.0948108606423692,1.097385313295676,1.0947599623522826,1.096859422957032,129.78875560390543,51.84,15.0
2025-06-11 21:00:00,1.0968331268428921,1.0971264433630288,1.0930308951512624,1.0943636277764126,196.44788042256084,51.33,15.0
2025-06-11 21:15:00,1.0944234829773418,1.0951451862493957,1.093781305293581,1.0942569212253308,81.02582536806402,51.35,15.0
2025-06-11 21:30:00,1.0942419623832393,1.0944875615094443,1.088348428414108,1.0887906001722696,114.52316765672802,51.54,15.0
2025-06-11 21:45:00,1.0887227375623574,1.0889130178632813,1.0878918268590758,1.0882955948662985,115.92089122502584,51.38,15.0
2025-06-11 22:00:00,1.0882501692447333,1.0908798385474694,1.0882009853473933,1.0908791260847515,186.53915446755832,51.43,15.0
2025-06-11 22:15:00,1.090947005707167,1.0912932358635892,1.0905579075257446,1.0906087166341927,210.64105005981762,51.55,15.0
2025-06-11 22:30:00,1.090572446288004,1.0907543126161563,1.0893834378222937,1.089506017180507,532.9303240078276,51.52,15.0
2025-06-11 22:45:00,1.0895950272064447,1.0899482508171212,1.0881156332797364,1.088587858778072,501.84074355142957,51.55,15.0
2025-06-11 23:00:00,1.088587956973886,1.0885881843559304,1.08836595371734,1.0883660775326958,154.90695903182936,51.54,15.0
2025-06-12 16:30:00,1.088264965282133,1.091312280183266,1.0864047333934153,1.0911824596071422,243.7961652467926,50.99,15.0
2025-06-12 16:45:00,1.0910511636281384,1.095566691548454,1.0904871483568643,1.0955045230083458,63.901462314914596,51.21,15.0
2025-06-12 17:00:00,1.0954006202227462,1.0959931973573847,1.0949452444626,1.0951076046647623,89.61495549538131,51.05,15.0
2025-06-12 17:15:00,1.0948325793295988,1.1024094238066173,1.093755015602782,1.1021910729782998,217.49761510129142,51.68,15.0
2025-06-12 17:30:00,1.1022118920072899,1.1024886089566963,1.0989899491880415,1.0993312529964228,284.6648171361764,51.8,15.0
2025-06-12 17:45:00,1.0993129829613542,1.1008900896467924,1.0989136557861172,1.1001222242269595,313.12697343005703,52.0,15.0
2025-06-12 18:00:00,1.1001539684942243,1.1007166452244246,1.0929415936904172,1.094121871545189,139.64713515571228,51.82,15.0
2025-06-12 18:15:00,1.094311263564809,1.0943204709912002,1.0901964763429628,1.0903723472238491,62.68115201952546,51.54,15.0
2025-06-12 18:30:00,1.0903867917870538,1.0906610802670382,1.08753583926934,1.0878361551822742,137.18985549264985,51.39,15.0
2025-06-12 18:45:00,1.0878000431533292,1.088026230173995,1.087179147026249,1.0874357713620344,61.365430396620035,51.38,15.0
2025-06-12 19:00:00,1.0874302608346014,1.0889654992953526,1.0873881061640918,1.0889051238219631,93.99721082769831,51.36,15.0
2025-06-12 19:15:00,1.0889753767020995,1.0899394789367336,1.0888581605995968,1.0895684093404399,139.05318974143506,51.37,15.0
2025-06-12 19:30:00,1.0895898044855965,1.089784608234186,1.0854741971508908,1.0860801121669945,97.65680011769943,51.59,15.0
2025-06-12 19:45:00,1.0861437247011245,1.088151157086643,1.0859693183392374,1.0879502459079313,159.42356520684112,51.72,15.0
2025-06-12 20:00:00,1.0879353471532378,1.0923344705901528,1.0876452717755134,1.0921709198769365,83.99232511444401,51.78,15.0
2025-06-12 20:15:00,1.092281975898697,1.094153961132654,1.092229438444715,1.093844233874092,122.06438580968207,51.72,15.0
2025-06-12 20:30:00,1.0938498126344203,1.0950893992334272,1.0935400793637855,1.095012345665514,56.097038693060036,51.83,15.0
2025-06-12 20:45:00,1.09500197036826,1.0963232893001236,1.0944902192614527,1.0963221133477181,111.76757354303959,51.67,15.0
2025-06-12 21:00:00,1.0963438872967068,1.0987524277850318,1.0959220479229241,1.0984987116079739,93.09102649854051,51.53,15.0
2025-06-12 21:15:00,1.0985188113390245,1.0991860436618321,1.098190110271238,1.0986590912706717,121.74729446249484,51.45,15.0
2025-06-12 21:30:00,1.098602296296633,1.0990147340780918,1.097967981373902,1.098141300877126,78.73297455899164,51.6,15.0
2025-06-12 21:45:00,1.0981327324457095,1.1011191553726503,1.0978192538961131,1.1010484168145913,46.55172845372301,51.59,15.0
